ID,FAMILY,SEX,LSB,LSW,COHORT,area1,area6,area2,area3,area4,area5,area7,A1,A2,A3,A4,A5
684,41,F,7,6,1,0.4967966359,0.9883719979,5.07712317900904,4.92393816875365,11.7269829893672,9.3498518413917,1.0646579055756,0,0,0,1,0
685,28,F,6,7,1,0.4869124265,0.9899689041,5.19367768809096,4.61183857134635,10.6584344287328,9.6767032684083,0.913682996424397,0,0,0,-1,1
686,28,M,6,7,1,0.4557021155,0.859931142,5.90816664269096,4.63523034794635,10.2307593745328,9.5604265574083,0.783645234324397,0,0,-1,-1,1
687,28,M,6,7,1,0.6095353983,0.9916104364,5.43773738609096,5.35957160134635,11.7045312064328,10.1471484771083,0.915324528724397,-1,0,0,-1,0
688,41,M,7,7,1,0.6653524397,1.005745016,5.0599590703,5.1110482167,11.432236668,9.4653015916,1.005745016,0,0,0,0,-1
689,41,M,7,7,1,0.4407060291,1.0113552922,5.08766085830904,5.30294262565365,11.7475582320672,10.0128959505917,1.0876411998756,0,0,0,1,0
690,41,F,7,7,1,0.5111505658,0.938243131,4.5601438098,5.0658511025,11.3513708393,9.1929008557,0.938243131,-1,0,0,0,0
691,41,M,7,7,1,0.4963039222,1.0482081293,4.1487137627,5.200353437,11.5594266656,9.83908844,1.0482081293,-1,0,0,0,0
692,26,M,4,4,1,0.5710967174,1.0011567285,5.3860201105,5.4062893776,12.1244840935,9.9592016591,1.0011567285,-1,-1,-1,0,0
694,26,F,4,4,1,0.4261813878,1.0230132447,6.0392207776,4.8491165747,11.1296567933,9.2012945385,1.0230132447,-1,-1,0,0,1
695,26,M,4,4,1,0.6035116654,0.9970071057,6.20439776330904,5.34573769895364,12.3475891483672,10.3446065235917,1.0732930133756,0,-1,-1,1,1
699,9,F,5,6,1,0.7935643919,1.1827709525,5.8083143305,5.7284164176,13.3347263306,11.1287256239,1.1827709525,1,-1,-1,0,0
702,9,M,5,5,1,0.6001083745,1.0401862167,5.72676995809096,4.86079846644635,11.3957530161328,10.1852368066083,0.963900309024397,1,-1,0,-1,0
706,9,M,5,5,1,0.6376247903,0.9796372318,4.81113468599096,5.31959926804636,12.0749382949328,10.4005599705083,0.903351324124397,0,0,-1,-1,0
707,17,M,10,9,1,0.7397078665,1.0117377173,5.12843494999096,5.24531464644635,12.4224519880328,10.1225735329083,0.935451809624397,0,0,1,-1,0
708,16,M,9,9,1,0.6475012385,1.0806622457,7.1205637322,4.9980172953,11.8566235531,10.0992763447,1.0806622457,1,0,1,0,0
709,16,F,9,9,1,0.6180697138,1.0220898743,5.39297048350904,4.99748595955365,11.9293914290672,10.1301755126917,1.0983757819756,0,1,0,1,-1
710,17,F,10,9,1,0.6967111111,1.1006581694,6.2536218459,5.2939058403,12.890301322,11.1411035774,1.1006581694,1,0,0,0,0
711,17,F,10,9,1,0.5738536507,1.0032203588,5.43950269280904,4.55933835825365,11.4892880141672,9.6438049201917,1.0795062664756,1,-1,1,1,0
712,16,M,9,9,1,0.5482347426,1.1964194701,6.97276983800904,5.21312197055365,12.4154725631672,10.3470422005917,1.2727053777756,0,0,1,1,0
713,16,M,9,9,1,0.4787595466,1.0308828756,5.3828392545,4.9620718023,11.5183982465,10.0789315565,1.0308828756,1,0,0,0,0
714,17,F,10,9,1,0.6506208656,1.1568083425,5.78605345190904,5.54099795805365,13.1147146409672,11.0079114233917,1.2330942501756,1,0,1,1,0
715,16,F,9,9,1,0.5552003327,1.0280816545,4.81781219700904,4.64868915255365,11.7585762613672,10.0418730005917,1.1043675621756,0,0,0,1,-1
716,17,F,10,10,1,0.569535505,1.0373957561,5.2995000962,4.585739301,11.6985547576,9.5895788497,1.0373957561,1,0,0,0,0
717,16,M,9,10,1,0.5656850115,1.048259071,6.04935914890904,5.10174277965365,12.1254876272672,10.3127428653917,1.1245449786756,0,-1,0,1,0
718,17,M,10,10,1,0.7625018916,1.0462174943,5.65424879070904,5.17057842805365,12.2976782789672,10.6121022375917,1.1225034019756,0,-1,0,1,0
719,17,F,10,10,1,0.6089983015,1.1523987459,4.46434248959096,4.54775327364635,11.2478416325328,9.4397852755083,1.0761128382244,0,0,0,-1,0
720,17,F,10,10,1,0.5070931568,0.9043435548,4.9314482642,4.491363278,11.6662245819,9.6120258801,0.9043435548,0,-1,0,0,0
721,16,M,9,10,1,0.5853094832,0.8948505695,5.6634430535,4.8215703814,10.8392102562,9.6738494408,0.8948505695,0,0,0,0,-1
722,16,F,9,10,1,0.6507595974,1.2321713552,6.06412792970904,5.24840369905364,12.0313038203672,10.0596950615917,1.3084572628756,1,0,1,1,0
723,17,F,10,10,1,0.7222072081,0.9342691082,4.96274605029096,4.16446794154635,11.1003497218328,9.2399105173083,0.857983200524397,1,0,-1,-1,0
724,16,M,9,10,1,0.5473654073,1.0157121704,5.58024244340904,4.93732227405365,11.4986045098672,10.1022890210917,1.0919980780756,0,-1,1,1,0
725,17,F,10,10,1,0.7155840916,1.1944079914,5.02249182169096,4.86906694624635,12.2081909820328,9.9532357033083,1.1181220837244,0,0,1,-1,0
726,57,F,6,6,1,0.7204405147,1.0024536397,5.3956711695,5.2751871691,12.4576949006,10.3699862309,1.0024536397,0,0,1,0,-1
727,54,F,7,6,1,0.7194006679,0.9946155436,5.33767475070904,4.62923636635365,12.3951359885672,9.9226154222917,1.0709014512756,0,0,1,1,0
729,57,M,6,6,1,0.6115123415,1.0857118067,4.7465074491,4.7191596719,11.8199846435,10.2255670665,1.0857118067,-1,-1,1,0,-1
730,54,F,7,6,1,0.7089921225,1.1013753059,5.42068978830904,4.88133995975365,11.2559149988672,10.1522668089917,1.1776612135756,0,0,1,1,0
731,54,M,7,6,1,0.4267795661,1.0601785309,5.12800832520904,4.27509549205365,10.8440368106672,9.5990160177917,1.1364644385756,0,0,1,1,0
732,57,M,6,6,1,0.7779808167,1.0357295339,5.54310811459096,4.95157295314635,12.2944145118328,10.0350015281083,0.959443626224397,-1,1,0,-1,-1
733,57,F,6,6,1,0.6275612263,1.1776469166,5.07782887179096,5.25977661464635,13.1776927750328,9.9901338133083,1.1013610089244,0,0,0,-1,0
734,57,M,6,6,1,0.5440060004,0.9019565582,5.226086416,4.8351060964,11.8380750917,9.5369643528,0.9019565582,-1,0,0,0,-1
735,54,M,7,6,1,0.7275569561,0.9252854492,5.71187758860904,4.45839609185365,11.1859348606672,10.4936366262917,1.0015713568756,0,0,1,1,0
736,54,M,7,6,1,0.7152346035,1.0991481847,5.05797697580904,5.20861367825364,12.0823742611672,10.0705258801917,1.1754340923756,0,0,1,1,0
737,54,M,7,6,1,0.5405358488,1.0952887046,5.75453527640904,5.31538209305365,12.2219323813672,10.3792691834917,1.1715746122756,0,0,1,1,0
738,57,M,6,6,1,0.4982154296,1.1390786975,5.62323447779096,4.53404995754635,11.5939169890328,10.2874566506083,1.0627927898244,0,0,0,-1,0
739,27,M,11,9,1,0.5074374801,1.1197807005,6.52495806709096,5.77382490114635,11.6645055183328,10.7085222887083,1.0434947928244,1,0,1,-1,1
740,59,M,9,9,1,0.5890787582,1.1067532281,5.2898284606,5.2279824929,11.5922988756,9.6191125591,1.1067532281,0,0,0,0,1
741,27,F,11,9,1,0.6095915943,1.022763805,6.00338330879096,5.33968789874635,12.2474498794328,10.7296517895083,0.946477897324397,0,0,1,-1,1
742,27,F,11,9,1,0.7674974196,1.2731434338,5.79090052569096,5.37041554474636,12.7769988068328,10.7394294889083,1.1968575261244,1,0,1,-1,0
744,59,M,9,9,1,0.526382652,1.1302750963,6.1337063073,4.5230433925,10.9557522097,9.8340036776,1.1302750963,0,0,0,0,1
745,27,F,11,9,1,0.4710216189,0.809780039,4.30751187709096,4.49410166324635,10.6309431774328,9.5294106649083,0.733494131324397,1,0,1,-1,0
746,59,F,9,9,1,0.6848909851,1.1108677319,5.9157595439,4.8718412411,11.4279872971,9.8543021344,1.1108677319,0,-1,0,0,0
747,59,M,9,9,1,0.5316030922,1.0657812046,6.1479237777,4.8942206141,10.8054476486,10.0859326341,1.0657812046,0,0,0,0,0
748,27,M,11,11,1,0.5647785188,1.1234768571,6.21286887349096,5.14071246294635,11.0570238305328,9.6350968533083,1.0471909494244,1,-1,0,-1,0
749,59,M,9,11,1,0.5316750886,1.0636399769,6.0165398314,4.8265568729,10.8386330711,9.8294041779,1.0636399769,0,0,1,0,0
750,27,F,11,11,1,0.5697129876,1.0895353223,5.56247897199096,5.51162863694635,11.4472658447328,9.5966278035083,1.0132494146244,1,1,0,-1,0
752,27,F,11,11,1,0.5488467356,0.7985866471,5.34329345939096,5.06955859874635,11.4473674653328,9.5489739986083,0.722300739424397,0,0,1,-1,1
753,27,F,11,11,1,0.3685484625,0.9090000127,5.54189447399096,5.45432014294635,11.9864181490328,10.1138462831083,0.832714105024397,1,-1,0,-1,1
754,27,M,11,11,1,0.6162661631,1.0464773878,6.03239867309096,5.51455257374635,11.1410993188328,10.2368147649083,0.970191480124397,1,0,0,-1,1
755,59,M,9,11,1,0.5067681658,1.0455375816,5.6672504648,4.5926119191,10.9098074541,9.7637522706,1.0455375816,0,-1,0,0,0
756,59,M,9,11,1,0.7628856534,1.3351848622,6.2853878642,5.7384400247,12.6289694344,10.0851371663,1.3351848622,0,0,0,0,1
757,27,M,11,11,1,0.5703415338,0.8915762278,5.98858954819096,5.07190406574635,11.0723518809328,9.4453798453083,0.815290320124397,1,0,0,-1,0
758,59,M,9,11,1,0.628936337,0.8842135159,4.4110912863,4.7998906373,11.298332239,9.3458357911,0.8842135159,0,-1,1,0,0
759,53,F,4,4,1,0.5532228391,0.929721263,5.35338115820904,5.08896736425365,11.5629003186672,9.8583954444917,1.0060071706756,-1,0,0,1,-1
760,53,M,4,4,1,0.6227605452,1.0104475411,6.62975251310904,5.32968983875365,12.5708347347672,9.9583273387917,1.0867334487756,0,0,0,1,-1
761,53,M,4,4,1,0.3972039804,0.981446811,6.0181921536,5.1690273383,11.7300394707,10.0034090685,0.981446811,0,0,0,0,-1
762,53,M,4,4,1,0.597696073,1.0140286045,5.6667061302,4.724714328,11.6866634514,9.6165059569,1.0140286045,0,0,0,0,-1
763,47,M,10,10,1,0.7164662213,1.0422803908,5.6588705595,5.5277897211,12.8896105534,10.5796055403,1.0422803908,-1,-1,0,0,0
764,47,F,10,10,1,0.8062941739,1.1309207615,5.88730786509096,5.58532627604635,13.0496308336328,10.4496910193083,1.0546348538244,-1,-1,0,-1,0
765,50,M,12,10,1,0.6917137265,1.0536556031,5.2560812096,5.116191599,12.2823989107,9.8911637891,1.0536556031,-1,0,0,0,-1
766,47,F,10,10,1,0.7134173389,1.0019604793,4.9343921138,5.436739686,12.5342737868,9.5999765003,1.0019604793,-1,0,0,0,0
767,50,F,12,10,1,0.7974155576,1.0211941936,4.74281909709096,4.99640961594635,12.6829628732328,10.0216854970083,0.944908285924397,0,0,1,-1,0
768,50,M,12,10,1,0.521227815,1.0187964576,5.86507275379096,5.45760854654635,12.3598872253328,10.4963068510083,0.942510549924397,1,0,0,-1,0
769,50,M,12,10,1,0.7800738136,1.260315868,5.42261556499096,5.40708206074635,12.4108513721328,10.6062638819083,1.1840299603244,1,-1,1,-1,-1
770,50,M,12,10,1,0.5853066461,1.0044491549,5.56835483399096,4.56247379984635,11.7779486522328,9.6335113428083,0.928163247224397,0,-1,1,-1,-1
771,47,F,10,10,1,0.7581069019,0.9472702213,5.39324897199096,4.77761127184635,12.1894377952328,9.7175431252083,0.870984313624397,-1,0,-1,-1,0
772,47,F,10,10,1,0.4760654041,0.8356976574,4.6671032573,4.712356618,10.7837214605,9.6995058629,0.8356976574,-1,-1,0,0,0
773,50,M,12,10,1,1.0060095231,1.1899054036,4.4638257392,5.8879700704,12.5331824784,10.2546180081,1.1899054036,0,0,0,0,0
774,50,F,12,10,1,0.4898226903,0.985131925,4.6861945822,4.7886502665,11.7045048927,9.6568981411,0.985131925,1,0,0,0,-1
776,47,M,10,10,1,0.7063333455,0.9617965425,5.00872572319096,5.22905428664635,12.2658742106328,9.7931797397083,0.885510634824397,-1,-1,0,-1,-1
777,50,F,12,10,1,0.7542312183,1.0864541155,4.5387866116,4.8442117141,11.9059757885,9.9780329095,1.0864541155,1,0,1,0,0
778,47,F,10,10,1,0.6024412124,1.0510952825,4.6942235475,4.8476334024,11.9187769578,9.5978689844,1.0510952825,-1,0,-1,0,0
779,47,F,10,10,1,0.6774940572,0.9049578665,5.0824852663,5.0864959027,11.3606758604,9.1465946043,0.9049578665,-1,0,-1,0,1
780,47,M,10,10,1,0.6168246555,1.0512925114,5.50659065619096,5.50896541014635,12.3171204783328,9.8499523967083,0.975006603724397,-1,0,0,-1,-1
781,50,M,12,10,1,0.625207166,1.0167338673,4.44847426989096,4.46732618034635,11.0876987821328,9.4855887946083,0.940447959624397,-1,1,0,-1,0
782,50,M,12,10,1,0.7426559027,0.9675934033,5.07552682779096,5.08819179864635,11.3554493250328,9.6602842121083,0.891307495624397,0,1,0,-1,-1
784,50,M,12,10,1,0.9112333369,0.843642078,4.77677157679096,4.72112705764635,10.8621814389328,9.3236228985083,0.767356170324397,0,0,0,-1,0
793,48,M,10,11,1,0.6049304293,0.9112485227,5.86536740300904,4.77131500785365,10.8722363486672,9.5999957233917,0.987534430375603,0,0,0,1,0
794,45,M,11,11,1,0.5166187311,0.9267282229,5.0917347366,5.0925505365,10.658767574,9.5092046328,0.9267282229,0,-1,1,0,1
795,48,F,10,11,1,0.5696078057,0.9712667937,5.45128471150904,4.47872977665364,11.1786452176672,9.9085724308917,1.0475527013756,1,1,0,1,0
796,45,F,11,11,1,0.5500828787,0.7846686239,4.2635849609,4.5646741491,10.1075778942,8.8500183324,0.7846686239,0,-1,-1,0,1
797,48,M,10,11,1,0.626128483,0.7903299745,5.37227748320904,4.68298318355365,11.1414848326672,9.2129599372917,0.866615882175603,0,0,-1,1,0
798,45,F,11,11,1,0.5678133868,0.9596339892,5.7519964639,4.8860012819,11.0246056642,9.3248357065,0.9596339892,0,-1,0,0,1
799,45,F,11,11,1,0.6039855677,0.860034926,4.9804532098,4.587233803,11.2931844996,9.3394509304,0.860034926,0,-1,0,0,1
800,45,F,11,11,1,0.5164171994,0.8473213335,4.0844380175,4.1794980004,10.0232658357,8.5858390553,0.8473213335,1,0,1,0,1
801,48,M,10,11,1,0.4673868481,1.0525314277,5.45641995450904,4.59779172755365,11.2201638433672,9.2775149451917,1.1288173353756,0,0,0,1,0
802,48,F,10,11,1,0.5800235541,1.0093015637,5.84836687570904,5.13345871735365,11.9377543322672,9.8939490708917,1.0855874713756,1,1,0,1,0
803,48,M,10,9,1,0.4991833792,0.9047167482,5.26107989990904,4.63650314615365,10.7211466731672,9.8207572225917,0.981002655875603,0,1,0,1,0
806,45,M,11,9,1,0.4477402543,0.8150437417,4.3750706867,4.7493935668,10.3451386992,8.8340736138,0.8150437417,1,-1,0,0,1
807,48,M,10,9,1,0.5542683606,1.0594238144,5.55011131440904,4.79853234075365,11.0264038354672,9.8639193860917,1.1357097220756,0,1,0,1,-1
808,45,F,11,9,1,0.5341265293,0.8768109255,4.7754040059,4.4558063611,10.7488370078,9.225961334,0.8768109255,0,0,0,0,1
809,45,F,11,9,1,0.5746869737,0.8811012361,5.1708591273,4.9349126255,10.6501912774,9.5402403367,0.8811012361,1,-1,1,0,1
810,45,M,11,11,1,0.5389516199,0.9034680231,4.2696538768,4.7246560694,10.0526910914,8.978877177,0.9034680231,0,0,-1,0,1
811,48,M,10,9,1,0.539296669,0.7662362533,4.72191926790904,3.82350022765365,9.90026501426719,9.0576996009917,0.842522160975603,1,0,-1,1,-1
814,5,F,7,7,1,0.6318680647,1.0279510777,5.5405447603,5.1037635443,11.981994883,10.3381343965,1.0279510777,0,-1,-1,0,1
815,33,F,12,7,1,0.6621650459,0.9803497367,4.75643855810904,4.97846471855365,11.6227191924672,9.2880155972917,1.0566356443756,1,1,-1,1,1
816,5,F,7,7,1,0.5660032135,1.0789567937,5.5580060669,4.9311814396,11.8053334614,9.2146504044,1.0789567937,0,-1,0,0,0
817,5,F,7,7,1,0.6136136457,0.9217723905,5.3956400145,4.9035299678,10.8903256751,9.7056584718,0.9217723905,0,-1,-1,0,1
818,33,F,12,7,1,0.5514123132,0.9107475423,5.19177299690904,4.54491869675365,11.8330449386672,9.8467877124917,0.987033449975603,1,1,-1,1,1
819,33,F,12,7,1,0.4961494471,1.02228355,5.1988753666,4.4746832495,11.4740473878,9.3186946172,1.02228355,1,1,-1,0,1
820,33,M,12,7,1,0.69735222,1.0831884918,6.5514045121,5.3370854545,13.3179281116,10.6954838133,1.0831884918,1,1,-1,0,1
821,33,F,12,12,1,0.6627871307,1.135752948,5.12056297090904,4.55197948705365,12.3255756363672,9.6281691982917,1.2120388556756,1,1,-1,1,1
822,5,F,7,12,1,0.5004717506,1.1527923074,5.52789393229096,4.84443407174635,11.1280547173328,9.5699488391083,1.0765063997244,0,-1,-1,-1,0
823,33,M,12,12,1,0.442475332,1.135661708,5.47923411020904,4.88660849235365,11.1023548924672,9.4143300645917,1.2119476156756,1,1,-1,1,1
824,33,F,12,12,1,0.5488132304,1.0764140155,4.5281838623,4.8194983913,11.6188048816,9.8877339133,1.0764140155,1,1,-1,0,1
825,33,F,12,12,1,0.5475862443,0.9778246821,5.53090545370904,5.15499757635365,12.0611030264672,10.3909422876917,1.0541105897756,1,1,-1,1,1
826,5,F,7,12,1,0.5901176722,1.1106943437,5.3771812015,4.9221273548,11.482618144,9.8602678988,1.1106943437,0,-1,0,0,0
827,5,F,7,12,1,0.6006275048,0.9658137457,5.20585248139096,4.50201950954636,11.4101496390328,9.5918606408083,0.889527838024397,0,-1,-1,-1,0
828,33,M,12,12,1,0.6389282206,1.145847776,5.97540295390904,5.18369312605365,12.2315579210672,10.5270278085917,1.2221336836756,1,1,-1,1,1
829,33,M,12,12,1,0.4850615022,1.0569667395,5.44475519720904,5.58755916055365,12.4979727636672,9.7807319529917,1.1332526471756,1,1,-1,1,1
830,33,M,12,12,1,0.5807048237,1.0066037005,5.7029181501,5.2214221552,12.3413897566,9.5559929751,1.0066037005,1,1,-1,0,1
831,33,M,12,12,1,0.3637070995,1.0160809316,4.99822909590904,4.75673662735365,11.2419161534672,9.9374561314917,1.0923668392756,1,1,-1,1,1
832,5,M,7,12,1,0.5617367728,1.0526934344,5.79950598189096,4.90201420994635,10.8672498521328,9.4795344223083,0.976407526724397,0,-1,0,-1,-1
833,10,M,10,10,1,0.6603793189,1.0901828474,5.60318839299096,5.37157499634635,11.6810028840328,10.1689832040083,1.0138969397244,0,1,0,-1,0
834,10,M,10,10,1,0.5550093036,1.0945122506,5.99493976809096,4.77078014904636,12.1357194633328,9.7172058222083,1.0182263429244,0,1,0,-1,0
835,10,M,10,10,1,0.4968168547,1.0687522269,4.85495600470904,4.77961201405365,11.2029127580672,9.5320413330917,1.1450381345756,0,1,0,1,0
836,10,F,10,10,1,0.4286534097,1.1464189186,4.99910694429096,4.68141934304635,11.2294225516328,9.6305686269083,1.0701330109244,0,1,-1,-1,0
837,36,F,10,10,1,0.6770852523,1.142293693,5.2543759317,5.1723826503,13.1395228093,10.599062267,1.142293693,1,1,1,0,1
838,36,F,10,10,1,0.4504787333,0.9283300137,5.2687716264,4.664312304,11.7176832281,9.3418804839,0.9283300137,1,1,1,0,1
839,36,M,10,10,1,0.4229841771,1.1337723884,5.7711906308,4.8146343511,11.5540899542,9.3155817879,1.1337723884,1,0,1,0,1
840,36,M,10,10,1,0.5807066223,1.0105904332,5.2511430255,5.5450368415,12.2189505723,10.120763299,1.0105904332,1,1,1,0,0
841,10,F,10,10,1,0.5360541965,0.8677838312,4.02581653540904,4.16482013365365,11.1929400405672,9.9060119454917,0.944069738875603,0,1,0,1,0
842,36,F,10,10,1,0.593746791,0.882796782,5.0387625273,4.5891503508,11.1921009218,9.3440434369,0.882796782,1,1,1,0,1
843,10,M,10,10,1,0.7168959517,0.965677838,5.44255237270904,4.64777466105365,11.6314190375672,9.3785126261917,1.0419637456756,0,1,0,1,0
844,10,F,10,10,1,0.5315245936,1.2273700529,4.64104687210904,5.07228019045364,12.2960415363672,10.9561019284917,1.3036559605756,0,1,-1,1,0
845,36,M,10,10,1,0.5804707679,0.8981405904,5.5350608439,4.1265153815,11.2318621923,9.6460929021,0.8981405904,1,0,1,0,0
846,36,M,10,10,1,0.5959505829,1.1087590704,5.7624767937,4.8569985037,11.9149521966,9.588220686,1.1087590704,1,1,1,0,0
847,10,M,10,10,1,0.640969591,1.1567270046,5.07417528119096,4.14083852314635,10.9663671587328,9.2374544789083,1.0804410969244,0,1,-1,-1,0
848,36,M,10,10,1,0.5852431805,0.9588388915,5.9439974672,4.4881712848,12.0771085754,9.6611114818,0.9588388915,1,0,1,0,1
849,10,M,10,10,1,0.6126871224,1.0043826175,5.4979170607,4.6483588829,11.4165168873,9.3687987905,1.0043826175,0,1,0,0,0
850,36,F,10,10,1,0.6266260221,0.9851983181,5.8728959944,4.8047976681,11.6029709098,9.6985563074,0.9851983181,1,1,1,0,1
851,10,F,10,10,1,0.4052743874,1.0960044558,4.54759406250904,4.46933228745365,10.9393921405672,9.6448075091917,1.1722903634756,0,1,-1,1,0
852,36,F,10,10,1,0.5490722615,0.9719873834,4.7619845293,4.3383034585,11.1297703983,9.2764728217,0.9719873834,1,1,1,0,1
853,25,F,7,7,1,0.7592662021,1.0894319326,5.31812630700904,5.16259228875365,12.2295767868672,10.0919333991917,1.1657178402756,1,-1,1,1,0
854,25,M,7,7,1,0.6428054531,1.1492561679,5.5115609303,5.1472588447,12.1972978898,9.4862180117,1.1492561679,1,-1,1,0,0
855,25,F,7,7,1,0.5922960965,0.9993386159,4.9426716365,5.2209170205,12.8255135652,10.3625283376,0.9993386159,-1,-1,1,0,0
856,25,F,7,7,1,0.6215334395,1.0698448031,4.96656200180904,5.12150094525365,12.2805238820672,9.7821784341917,1.1461307107756,-1,-1,1,1,0
857,25,F,7,7,1,0.6322838444,1.0851950387,5.2823501513,4.6442715689,11.9164887145,10.1220086112,1.0851950387,1,0,1,0,0
858,25,M,7,7,1,0.7349847252,1.1580538054,5.16364390939096,5.23592709364635,11.3573405456328,10.3317039465083,1.0817678977244,-1,0,1,-1,1
859,25,M,7,7,1,0.5428076059,1.1034864166,4.45299332840904,5.25429786935365,12.5845750829672,10.4161255262917,1.1797723242756,1,-1,1,1,1
869,31,F,8,8,1,0.649291414,1.0207899685,5.48347669419096,5.00202558114635,12.8461395384328,10.4800466412083,0.944504060824397,-1,-1,-1,-1,1
870,31,F,8,8,1,0.685849537,1.0480110418,5.6701509791,4.7939664106,12.5072257899,10.230138884,1.0480110418,-1,-1,0,0,1
872,61,M,8,8,1,0.7765963914,0.9633363855,5.66928498610904,5.01251662105365,11.3903739104672,9.9068097745917,1.0396222931756,1,1,1,1,0
873,61,F,8,8,1,0.5080212892,1.216329956,4.87826717410904,4.68578227565365,11.9380533999672,9.8575762650917,1.2926158636756,1,1,0,1,-1
874,31,M,8,8,1,0.6488411396,1.1255837735,6.120597424,5.6207502702,13.1170571398,11.388548527,1.1255837735,-1,-1,0,0,0
875,61,F,8,8,1,0.6931542754,0.9889410128,6.12491360460904,4.50157725755365,11.8215045068672,9.9957930361917,1.0652269204756,1,1,0,1,0
876,31,M,8,8,1,0.6724463124,1.0764189735,7.0516417001,5.194977734,12.7736809629,11.2832904792,1.0764189735,-1,-1,-1,0,1
877,61,F,8,8,1,0.6241324605,1.1219285964,4.56869685640904,4.96871254335365,12.4090319211672,10.0725792273917,1.1982145040756,1,0,-1,1,0
878,31,F,8,7,1,0.6008894289,1.0678579536,5.8664681436,5.172527921,13.2672002209,10.895107873,1.0678579536,-1,-1,0,0,0
879,61,F,8,7,1,0.7916464656,0.994830411,5.17914856020904,4.99320403255365,12.2344187994672,10.2523754472917,1.0711163186756,1,0,0,1,1
880,31,M,8,7,1,0.6536104342,0.9990695483,5.65287341679096,4.96514011914635,12.0018285804328,10.3807957700083,0.922783640624397,-1,-1,0,-1,1
881,31,M,8,7,1,0.3433842963,0.752541456,5.8209852516,5.2747124074,11.4858432556,9.8332315782,0.752541456,-1,-1,-1,0,1
882,61,F,8,7,1,0.6199050881,1.0739994369,5.17907916690904,4.85310557725365,11.9726722747672,9.7902200393917,1.1502853445756,1,0,-1,1,-1
883,31,M,8,7,1,0.4980205511,1.1004352074,5.9264780413,5.3135510803,12.7710714389,10.8309302783,1.1004352074,-1,-1,0,0,1
885,61,F,8,7,1,0.7333253871,0.9965040994,5.68405741500904,5.34989149625365,12.6343349770672,10.7505650821917,1.0727900070756,1,1,-1,1,1
886,60,F,5,5,1,0.4500215326,1.0217524341,5.307993021,5.0334740878,12.6067625096,10.8933710406,1.0217524341,0,1,0,0,-1
887,60,F,5,5,1,0.5768647866,1.1899703843,5.5511296314,4.8296688291,12.1662732312,10.5298513431,1.1899703843,-1,1,0,0,-1
888,60,F,5,5,1,0.5193551008,1.2381545213,5.5568264226,5.7516199977,12.9563834605,11.30293455,1.2381545213,-1,1,0,0,-1
